Name,Longitude,Latitude,Type
南宫五洲植物乐园,116.156244,39.793197,风景名胜;公园广场;植物园
北京市朝阳区四得公园,116.47696,39.9701,风景名胜;公园广场;公园
运河文化广场,116.681115,39.914232,风景名胜;公园广场;城市广场
望京伯爵城中央公园,116.475505,39.992816,风景名胜;公园广场;公园
大运河森林公园,116.743394,39.872446,风景名胜;风景名胜;国家级景点
北京牛街礼拜寺,116.363765,39.885539,风景名胜;风景名胜;回教寺
北宫国家森林公园,116.123425,39.860967,风景名胜;风景名胜;国家级景点
八大处公园-灵光寺,116.183746,39.956292,风景名胜;风景名胜;寺庙道观
奥林匹克森林公园北园,116.409153,40.026959,风景名胜;风景名胜;国家级景点
北京湖广会馆,116.384549,39.888688,风景名胜;风景名胜;风景名胜
钟楼,116.396093,39.941961,风景名胜;风景名胜;风景名胜
老君堂公园,116.522003,39.836168,风景名胜;公园广场;公园
宛平城,116.22194,39.850609,风景名胜;风景名胜;风景名胜
南宫旅游景区,116.15624,39.793215,风景名胜;风景名胜;国家级景点
清河之洲,116.303723,40.017283,风景名胜;公园广场;公园
柳荫公园,116.405434,39.959414,风景名胜;公园广场;公园
北京古观象台,116.434085,39.907716,风景名胜;风景名胜;风景名胜
银锭桥,116.393447,39.939095,风景名胜;风景名胜;风景名胜
人定湖公园,116.383648,39.958084,风景名胜;公园广场;公园
德胜门箭楼,116.380064,39.9494,风景名胜;风景名胜;风景名胜
回龙观体育文化公园,116.344536,40.078527,风景名胜;公园广场;公园
北京青龙湖公园,116.092522,39.793367,风景名胜;公园广场;公园
西海子公园,116.661317,39.912671,风景名胜;公园广场;公园
玉蜓公园,116.415796,39.872459,风景名胜;公园广场;公园
东坝公园,116.557433,39.947482,风景名胜;公园广场;公园
马家湾湿地公园,116.550239,39.843109,风景名胜;公园广场;公园
丰台花园,116.283511,39.862625,风景名胜;公园广场;公园
西湖园,116.604958,40.046681,风景名胜;公园广场;公园
兴隆郊野公园,116.533839,39.916413,风景名胜;公园广场;公园
永定河休闲森林公园,116.170346,39.890314,风景名胜;风景名胜;风景名胜
北海公园-白塔,116.389823,39.922327,风景名胜;风景名胜;风景名胜
北京奥林匹克公园-玲珑塔(不对外开放),116.393934,39.997898,风景名胜;风景名胜;国家级景点
敕建大觉禅寺,116.107967,40.053088,风景名胜;风景名胜;寺庙道观
樱桃沟,116.213713,39.998719,风景名胜;公园广场;植物园
郭沫若故居,116.389682,39.93467,风景名胜;风景名胜;纪念馆
长阳公园,116.173877,39.76118,风景名胜;公园广场;公园
法华寺遗址,116.424679,39.88752,风景名胜;风景名胜;寺庙道观
颐和园博物馆,116.281924,39.994584,风景名胜;风景名胜;风景名胜|科教文化服务;博物馆;博物馆
京顺园公园,116.464985,39.968957,风景名胜;公园广场;公园
古塔公园,116.529292,39.878422,风景名胜;公园广场;公园
天坛公园-七星石,116.416109,39.883051,风景名胜;风景名胜;风景名胜
京城梨园,116.545617,39.934139,风景名胜;公园广场;公园
皇城根遗址公园,116.405893,39.933408,风景名胜;公园广场;公园|风景名胜;风景名胜;风景名胜
天坛公园-双环万寿亭,116.406883,39.883629,风景名胜;风景名胜;风景名胜
小西天牌楼,116.371306,39.952753,风景名胜;风景名胜相关;旅游景点
北京孔庙,116.414598,39.945497,风景名胜;风景名胜;寺庙道观
十七孔桥,116.280827,39.990712,风景名胜;风景名胜相关;旅游景点
夕照寺,116.439231,39.889252,风景名胜;风景名胜;寺庙道观
万芳亭公园,116.37822,39.857405,风景名胜;公园广场;公园
法海寺森林公园,116.15974,39.938312,风景名胜;风景名胜;风景名胜
运河公园,116.683025,39.912451,风景名胜;公园广场;公园
曹雪芹故居纪念馆,116.420982,39.894109,风景名胜;风景名胜;纪念馆
四季青,116.27656,39.954137,风景名胜;公园广场;公园广场
段祺瑞执政府旧址,116.415097,39.933584,风景名胜;风景名胜;风景名胜
紫玉公园,116.408101,40.010946,风景名胜;公园广场;公园
中国人民抗日战争纪念雕塑园,116.223008,39.849375,风景名胜;风景名胜;纪念馆
故宫-钟表馆,116.39922,39.918851,风景名胜;风景名胜;风景名胜
玉东郊野公园,116.262289,39.987726,风景名胜;公园广场;公园
北京中华文化园,116.292647,39.781512,风景名胜;公园广场;公园
团河行宫遗址公园,116.381524,39.745806,风景名胜;公园广场;公园
天主教北京总教区东交民巷圣弥厄尔天主堂,116.411985,39.9026,风景名胜;风景名胜;教堂
天主教北京总教区宣武门天主堂南堂,116.374466,39.900221,风景名胜;风景名胜;教堂
仰山公园,116.40842,40.017114,风景名胜;公园广场;公园
檀谷·慢闪公园,116.053899,39.87925,风景名胜;公园广场;公园
万寿公园,116.370728,39.880005,风景名胜;公园广场;公园
八奇洞,116.026451,39.892961,风景名胜;风景名胜;国家级景点
于谦祠,116.422941,39.907649,风景名胜;风景名胜;风景名胜
北京凤凰岭景区,116.097366,40.103857,风景名胜;风景名胜;国家级景点
鲁迅故居,116.358776,39.925309,风景名胜;风景名胜;纪念馆
西交民巷,116.391676,39.901787,风景名胜;风景名胜;风景名胜
翠湖国家城市湿地公园,116.179862,40.105721,风景名胜;公园广场;公园
故宫博物院-九龙壁,116.400228,39.918531,风景名胜;风景名胜;风景名胜
台湖公园,116.657766,39.824125,风景名胜;公园广场;公园
槐新公园,116.368932,39.829444,风景名胜;公园广场;公园
齐白石旧居纪念馆,116.401662,39.935633,风景名胜;风景名胜;纪念馆
北京温榆河公园朝阳示范区(西园),116.468217,40.080365,风景名胜;公园广场;公园
北京南站(地铁站),116.379008,39.865012,交通设施服务;地铁站;地铁站
北京西站(地铁站),116.321262,39.894763,交通设施服务;地铁站;地铁站
国贸(地铁站),116.461841,39.909104,交通设施服务;地铁站;地铁站
十里河(地铁站),116.458103,39.866135,交通设施服务;地铁站;地铁站
天宫院(地铁站),116.319932,39.670342,交通设施服务;地铁站;地铁站
草桥(地铁站),116.351387,39.845869,交通设施服务;地铁站;地铁站
宋家庄(地铁站),116.428368,39.845849,交通设施服务;地铁站;地铁站
西直门(地铁站),116.355426,39.940474,交通设施服务;地铁站;地铁站
六里桥(地铁站),116.302808,39.880239,交通设施服务;地铁站;地铁站
五棵松(地铁站),116.273987,39.907456,交通设施服务;地铁站;地铁站
沙河(地铁站),116.288865,40.148278,交通设施服务;地铁站;地铁站
东直门(地铁站),116.435842,39.941626,交通设施服务;地铁站;地铁站
丰台站(地铁站),116.304501,39.850249,交通设施服务;地铁站;地铁站
朱辛庄(地铁站),116.313698,40.104297,交通设施服务;地铁站;地铁站
天通苑(地铁站),116.41289,40.075248,交通设施服务;地铁站;地铁站
双井(地铁站),116.463738,39.893352,交通设施服务;地铁站;地铁站
大望路(地铁站),116.475783,39.908287,交通设施服务;地铁站;地铁站
望京(地铁站),116.469409,39.998521,交通设施服务;地铁站;地铁站
西单(地铁站),116.374276,39.907379,交通设施服务;地铁站;地铁站
昌平(地铁站),116.23359,40.22055,交通设施服务;地铁站;地铁站
天安门东(地铁站),116.401216,39.90778,交通设施服务;地铁站;地铁站
北京站(地铁站),116.427287,39.904983,交通设施服务;地铁站;地铁站
王府井(地铁站),116.411571,39.908069,交通设施服务;地铁站;地铁站
芍药居(地铁站),116.435914,39.977636,交通设施服务;地铁站;地铁站
西二旗(地铁站),116.306295,40.053034,交通设施服务;地铁站;地铁站
牡丹园(地铁站),116.369619,39.976388,交通设施服务;地铁站;地铁站
潘家园(地铁站),116.460926,39.875387,交通设施服务;地铁站;地铁站
朝阳门(地铁站),116.434508,39.924487,交通设施服务;地铁站;地铁站
顺义(地铁站),116.657023,40.129994,交通设施服务;地铁站;地铁站
三元桥(地铁站),116.456997,39.961508,交通设施服务;地铁站;地铁站
后沙峪(地铁站),116.564211,40.114127,交通设施服务;地铁站;地铁站
清河站(地铁站),116.314961,40.041164,交通设施服务;地铁站;地铁站
五道口(地铁站),116.337742,39.992894,交通设施服务;地铁站;地铁站
崇文门(地铁站),116.416909,39.901085,交通设施服务;地铁站;地铁站
新宫(地铁站),116.365549,39.812592,交通设施服务;地铁站;地铁站
潞城(地铁站),116.747507,39.902827,交通设施服务;地铁站;地铁站
前门(地铁站),116.397937,39.900192,交通设施服务;地铁站;地铁站
俸伯(地铁站),116.684732,40.132573,交通设施服务;地铁站;地铁站
长阳(地铁站),116.212692,39.763871,交通设施服务;地铁站;地铁站
西红门(地铁站),116.328689,39.7898,交通设施服务;地铁站;地铁站
青年路(地铁站),116.51751,39.922919,交通设施服务;地铁站;地铁站
立水桥(地铁站),116.412316,40.052987,交通设施服务;地铁站;地铁站
呼家楼(地铁站),116.461601,39.923317,交通设施服务;地铁站;地铁站
北土城(地铁站),116.394194,39.977601,交通设施服务;地铁站;地铁站
南锣鼓巷(地铁站),116.404192,39.933848,交通设施服务;地铁站;地铁站
公主坟(地铁站),116.31029,39.907478,交通设施服务;地铁站;地铁站
常营(地铁站),116.599722,39.925696,交通设施服务;地铁站;地铁站
瀛海(地铁站),116.448982,39.760713,交通设施服务;地铁站;地铁站
百子湾(地铁站),116.497768,39.89253,交通设施服务;地铁站;地铁站
天通苑北(地铁站),116.412888,40.083668,交通设施服务;地铁站;地铁站
西土城(地铁站),116.354314,39.976372,交通设施服务;地铁站;地铁站
亦庄桥(地铁站),116.480307,39.803011,交通设施服务;地铁站;地铁站
十里堡(地铁站),116.502052,39.922919,交通设施服务;地铁站;地铁站
角门西(地铁站),116.371154,39.84585,交通设施服务;地铁站;地铁站
四惠(地铁站),116.495456,39.908749,交通设施服务;地铁站;地铁站
北海北(地铁站),116.386829,39.933247,交通设施服务;地铁站;地铁站
军事博物馆(地铁站),116.321459,39.907422,交通设施服务;地铁站;地铁站
旧宫(地铁站),116.460789,39.80691,交通设施服务;地铁站;地铁站
亮马桥(地铁站),116.462156,39.949381,交通设施服务;地铁站;地铁站
北新桥(地铁站),116.416884,39.940782,交通设施服务;地铁站;地铁站
双桥(地铁站),116.576754,39.910142,交通设施服务;地铁站;地铁站
积水潭(地铁站),116.373126,39.948653,交通设施服务;地铁站;地铁站
奥林匹克公园(地铁站),116.391758,40.002207,交通设施服务;地铁站;地铁站
太阳宫(地铁站),116.448213,39.973816,交通设施服务;地铁站;地铁站
土桥(地铁站),116.686349,39.871926,交通设施服务;地铁站;地铁站
霍营(地铁站),116.360286,40.071857,交通设施服务;地铁站;地铁站
将台(地铁站),116.490213,39.971026,交通设施服务;地铁站;地铁站
古城(地铁站),116.190337,39.90745,交通设施服务;地铁站;地铁站
同济南路(地铁站),116.539835,39.7729,交通设施服务;地铁站;地铁站
国展(地铁站),116.555127,40.07003,交通设施服务;地铁站;地铁站
团结湖(地铁站),116.461806,39.933747,交通设施服务;地铁站;地铁站
草房(地铁站),116.615574,39.924477,交通设施服务;地铁站;地铁站
六里桥东(地铁站),116.315024,39.887125,交通设施服务;地铁站;地铁站
牛街(地铁站),116.363475,39.890719,交通设施服务;地铁站;地铁站
刘家窑(地铁站),116.422119,39.857521,交通设施服务;地铁站;地铁站
海淀黄庄(地铁站),116.317564,39.975996,交通设施服务;地铁站;地铁站
来广营(地铁站),116.466999,40.02043,交通设施服务;地铁站;地铁站
平安里(地铁站),116.372883,39.933949,交通设施服务;地铁站;地铁站
龙泽(地铁站),116.319429,40.070882,交通设施服务;地铁站;地铁站
什刹海(地铁站),116.396219,39.937583,交通设施服务;地铁站;地铁站
生命科学园(地铁站),116.29423,40.09479,交通设施服务;地铁站;地铁站
鼓楼大街(地铁站),116.393776,39.948972,交通设施服务;地铁站;地铁站
东大桥(地铁站),116.45168,39.923218,交通设施服务;地铁站;地铁站
通州北苑(地铁站),116.637252,39.903864,交通设施服务;地铁站;地铁站
知春路(地铁站),116.33996,39.976476,交通设施服务;地铁站;地铁站
首经贸(地铁站),116.320202,39.844463,交通设施服务;地铁站;地铁站
梨园(地铁站),116.66872,39.883677,交通设施服务;地铁站;地铁站
金台路(地铁站),116.478115,39.923556,交通设施服务;地铁站;地铁站
望京西(地铁站),116.449884,39.995724,交通设施服务;地铁站;地铁站
物资学院路(地铁站),116.639316,39.926801,交通设施服务;地铁站;地铁站
石门(地铁站),116.641117,40.129802,交通设施服务;地铁站;地铁站
蒲黄榆(地铁站),116.423087,39.865584,交通设施服务;地铁站;地铁站
劲松(地铁站),116.461422,39.884467,交通设施服务;地铁站;地铁站
建国门(地铁站),116.435782,39.908561,交通设施服务;地铁站;地铁站
东四(地铁站),116.417493,39.92437,交通设施服务;地铁站;地铁站
惠新西街南口(地铁站),116.417537,39.977121,交通设施服务;地铁站;地铁站
良乡大学城(地铁站),116.176541,39.723159,交通设施服务;地铁站;地铁站
圆明园(地铁站),116.309879,39.999581,交通设施服务;地铁站;地铁站
苏州街(地铁站),116.306332,39.975642,交通设施服务;地铁站;地铁站
玉泉路(地铁站),116.252888,39.907433,交通设施服务;地铁站;地铁站
海淀五路居(地铁站),116.276636,39.932415,交通设施服务;地铁站;地铁站
雍和宫(地铁站),116.417537,39.949333,交通设施服务;地铁站;地铁站
西局(地铁站),116.304106,39.866676,交通设施服务;地铁站;地铁站
珠市口(地铁站),116.398372,39.891334,交通设施服务;地铁站;地铁站
方庄(地铁站),116.440244,39.865864,交通设施服务;地铁站;地铁站
回龙观东大街(地铁站),116.363025,40.081175,交通设施服务;地铁站;地铁站
西苑(地铁站),116.290908,39.998258,交通设施服务;地铁站;地铁站
褡裢坡(地铁站),116.563961,39.924021,交通设施服务;地铁站;地铁站
东单(地铁站),116.41848,39.908325,交通设施服务;地铁站;地铁站
大红门(地铁站),116.399154,39.845383,交通设施服务;地铁站;地铁站
望京南(地铁站),116.48188,39.98467,交通设施服务;地铁站;地铁站
宣武门(地铁站),116.374355,39.899784,交通设施服务;地铁站;地铁站
四惠东(地铁站),116.515664,39.908495,交通设施服务;地铁站;地铁站
南法信(地铁站),116.609535,40.128478,交通设施服务;地铁站;地铁站
中关村(地铁站),116.316467,39.983991,交通设施服务;地铁站;地铁站
张郭庄(地铁站),116.187193,39.8581,交通设施服务;地铁站;地铁站
大屯路东(地铁站),116.417377,40.003841,交通设施服务;地铁站;地铁站
生物医药基地(地铁站),116.321662,39.68651,交通设施服务;地铁站;地铁站
九龙山(地铁站),116.478879,39.89321,交通设施服务;地铁站;地铁站
成寿寺(地铁站),116.447635,39.845874,交通设施服务;地铁站;地铁站
永丰(地铁站),116.238481,40.071868,交通设施服务;地铁站;地铁站
南邵(地铁站),116.287631,40.207532,交通设施服务;地铁站;地铁站
高米店南(地铁站),116.331605,39.763489,交通设施服务;地铁站;地铁站
八宝山(地铁站),116.235739,39.907441,交通设施服务;地铁站;地铁站
公益西桥(地铁站),116.370837,39.836981,交通设施服务;地铁站;地铁站
沙河高教园(地铁站),116.280465,40.164666,交通设施服务;地铁站;地铁站
金安桥(地铁站),116.162586,39.923298,交通设施服务;地铁站;地铁站
丰台科技园(地铁站),116.297176,39.825233,交通设施服务;地铁站;地铁站
六道口(地铁站),116.35275,40.000014,交通设施服务;地铁站;地铁站
郭公庄(地铁站),116.301889,39.814322,交通设施服务;地铁站;地铁站
菜市口(地铁站),116.374425,39.889296,交通设施服务;地铁站;地铁站
北苑(地铁站),116.434518,40.042997,交通设施服务;地铁站;地铁站
奥体中心(地铁站),116.393759,39.985837,交通设施服务;地铁站;地铁站
次渠(地铁站),116.591563,39.80355,交通设施服务;地铁站;地铁站
黄村西大街(地铁站),116.332631,39.731769,交通设施服务;地铁站;地铁站
苹果园(地铁站),116.178401,39.925789,交通设施服务;地铁站;地铁站
健德门(地铁站),116.381356,39.976545,交通设施服务;地铁站;地铁站
传媒大学(地铁站),116.554639,39.909215,交通设施服务;地铁站;地铁站
管庄(地铁站),116.599002,39.90909,交通设施服务;地铁站;地铁站
巴沟(地铁站),116.293357,39.974414,交通设施服务;地铁站;地铁站
大兴新城(地铁站),116.365522,39.735583,交通设施服务;地铁站;地铁站
垡头(地铁站),116.511821,39.860728,交通设施服务;地铁站;地铁站
高碑店(地铁站),116.531421,39.909448,交通设施服务;地铁站;地铁站
西北旺(地铁站),116.257923,40.048703,交通设施服务;地铁站;地铁站
安贞门(地铁站),116.405954,39.977005,交通设施服务;地铁站;地铁站
九棵树(地铁站),116.657533,39.890278,交通设施服务;地铁站;地铁站
北运河西(地铁站),116.688358,39.903024,交通设施服务;地铁站;地铁站
阜成门(地铁站),116.356215,39.923677,交通设施服务;地铁站;地铁站
小红门(地铁站),116.45926,39.82805,交通设施服务;地铁站;地铁站
北宫门(地铁站),116.277347,40.002417,交通设施服务;地铁站;地铁站
北神树(地铁站),116.552736,39.818596,交通设施服务;地铁站;地铁站
北京大学东门(地铁站),116.315811,39.992127,交通设施服务;地铁站;地铁站
育新(地铁站),116.34716,40.060275,交通设施服务;地铁站;地铁站
达官营(地铁站),116.335761,39.889902,交通设施服务;地铁站;地铁站
良乡南关(地铁站),116.140804,39.723202,交通设施服务;地铁站;地铁站
角门东(地铁站),116.385649,39.845135,交通设施服务;地铁站;地铁站
车公庄(地铁站),116.354357,39.932397,交通设施服务;地铁站;地铁站
枣园(地铁站),116.332204,39.753458,交通设施服务;地铁站;地铁站
万寿路(地铁站),116.294765,39.907474,交通设施服务;地铁站;地铁站
东夏园(地铁站),116.733841,39.903233,交通设施服务;地铁站;地铁站
木樨地(地铁站),116.337583,39.907379,交通设施服务;地铁站;地铁站
磁器口(地铁站),116.41994,39.893172,交通设施服务;地铁站;地铁站
马家堡(地铁站),116.371402,39.853428,交通设施服务;地铁站;地铁站
安河桥北(地铁站),116.269956,40.012195,交通设施服务;地铁站;地铁站
东四十条(地铁站),116.434133,39.933801,交通设施服务;地铁站;地铁站
金鱼胡同(地铁站),116.411186,39.916372,交通设施服务;地铁站;地铁站
马泉营(地铁站),116.50348,40.033721,交通设施服务;地铁站;地铁站
北安河(地铁站),116.130618,40.068023,交通设施服务;地铁站;地铁站
经海路(地铁站),116.562245,39.783587,交通设施服务;地铁站;地铁站
广渠门内(地铁站),116.433877,39.893673,交通设施服务;地铁站;地铁站
西四(地铁站),116.373332,39.924206,交通设施服务;地铁站;地铁站
荣昌东街(地铁站),116.521737,39.782799,交通设施服务;地铁站;地铁站
复兴门(地铁站),116.356866,39.907242,交通设施服务;地铁站;地铁站
惠新西街北口(地铁站),116.417028,39.987836,交通设施服务;地铁站;地铁站
义和庄(地铁站),116.319079,39.712387,交通设施服务;地铁站;地铁站
稻田(地铁站),116.21884,39.794885,交通设施服务;地铁站;地铁站
人民大学(地铁站),116.321367,39.966956,交通设施服务;地铁站;地铁站
东风北桥(地铁站),116.485919,39.958375,交通设施服务;地铁站;地铁站
平西府(地铁站),116.350415,40.090124,交通设施服务;地铁站;地铁站
新街口(地铁站),116.367588,39.940684,交通设施服务;地铁站;地铁站
大钟寺(地铁站),116.345139,39.966612,交通设施服务;地铁站;地铁站
永定门外(地铁站),116.399253,39.867686,交通设施服务;地铁站;地铁站
田村(地铁站),116.252914,39.929503,交通设施服务;地铁站;地铁站
八角游乐园(地铁站),116.212858,39.907442,交通设施服务;地铁站;地铁站
慈寿寺(地铁站),116.295303,39.933353,交通设施服务;地铁站;地铁站
北苑路北(地铁站),116.418089,40.030436,交通设施服务;地铁站;地铁站
篱笆房(地铁站),116.189486,39.760636,交通设施服务;地铁站;地铁站
北工大西门(地铁站),116.477282,39.875294,交通设施服务;地铁站;地铁站
昌平西山口(地铁站),116.195369,40.244629,交通设施服务;地铁站;地铁站
石榴庄(地铁站),116.414103,39.845905,交通设施服务;地铁站;地铁站
陶然亭(地铁站),116.374383,39.87847,交通设施服务;地铁站;地铁站
永安里(地铁站),116.45033,39.908472,交通设施服务;地铁站;地铁站
隆和居美食城,116.406703,39.903425,餐饮服务;中餐厅;中餐厅
松鹤楼(台基厂大街店),116.411715,39.903515,餐饮服务;中餐厅;中餐厅
功德林素菜饭庄(前门东大街店),116.411852,39.90043,餐饮服务;中餐厅;中式素菜馆
麦当劳(新活馆店),116.412063,39.899317,餐饮服务;快餐厅;麦当劳
利群烤鸭店(前门大街店),116.406236,39.898201,餐饮服务;中餐厅;特色/地方风味餐厅
北京饭店谭家菜,116.410425,39.908626,餐饮服务;中餐厅;中餐厅
庭院江南菜(王府井店),116.410886,39.910227,餐饮服务;中餐厅;浙江菜
眉州小吃(新活馆店),116.412813,39.900235,餐饮服务;中餐厅;中餐厅
萨莉亚意式餐厅(新活馆店),116.413761,39.899569,餐饮服务;外国餐厅;意式菜品餐厅
红墙咖啡厅(王府井步行街店),116.407503,39.908111,餐饮服务;外国餐厅;西餐厅(综合风味)
一风堂(北京东方新天地店),116.411565,39.909414,餐饮服务;外国餐厅;日本料理
方砖厂69号炸酱面(崇文门店),116.41357,39.899301,餐饮服务;中餐厅;北京菜
麦当劳(东单三条工美大厦店),116.411643,39.910551,餐饮服务;快餐厅;麦当劳
仿膳饭庄(天安门店),116.399514,39.902835,餐饮服务;中餐厅;特色/地方风味餐厅
元气寿司(北京东方新天地店),116.414807,39.908793,餐饮服务;外国餐厅;日本料理
丼丼屋(北京东方新天地店),116.414801,39.90879,餐饮服务;外国餐厅;日本料理
米村拌饭(东方新天地店),116.413597,39.908906,餐饮服务;外国餐厅;韩国料理
宏状元(大华路店),116.416378,39.903485,餐饮服务;中餐厅;中餐厅
东来顺饭庄(王府井步行街店),116.411354,39.911114,餐饮服务;中餐厅;火锅店
肯德基(建华店),116.411342,39.911412,餐饮服务;快餐厅;肯德基
渝是乎(王府井书店),116.41188,39.910064,餐饮服务;中餐厅;中餐厅
北京新侨饭店·春晓西餐厅,116.416901,39.90133,餐饮服务;外国餐厅;西餐厅(综合风味)
Tomacado花厨(王府中环店),116.410036,39.912311,餐饮服务;外国餐厅;西餐厅(综合风味)
翠园(王府中环店),116.408981,39.912622,餐饮服务;中餐厅;广东菜(粤菜)
麦当劳(新世界百货崇文门店),116.418451,39.897739,餐饮服务;快餐厅;麦当劳
将太无二(摩方店),116.417144,39.899709,餐饮服务;外国餐厅;日本料理
局气(北京apm店),116.412249,39.914378,餐饮服务;中餐厅;北京菜
潮粥荟·潮汕砂锅粥(新世界店),116.41704,39.897782,餐饮服务;中餐厅;潮州菜
全聚德烤鸭店(前门店),116.398077,39.896635,餐饮服务;中餐厅;北京菜
四季民福(王府井东安门店),116.408139,39.915534,餐饮服务;餐饮相关场所;餐饮相关
麦当劳(北京新东安二号店),116.411176,39.914723,餐饮服务;快餐厅;麦当劳
河沿肉饼(前门店),116.395102,39.898557,餐饮服务;中餐厅;北京菜
陈记卤煮小肠,116.395313,39.896939,餐饮服务;中餐厅;特色/地方风味餐厅
呷哺呷哺(北京市百货大楼店),116.411252,39.91346,餐饮服务;快餐厅;呷哺呷哺
海碗居(王府井店),116.411246,39.913534,餐饮服务;中餐厅;北京菜
肯德基(崇文门店),116.418408,39.899107,餐饮服务;快餐厅;肯德基
景福轩·福建菜(王府中环东座店),116.408941,39.912502,餐饮服务;中餐厅;中餐厅
京城九门轩烤鸭店(故宫店),116.405971,39.915386,餐饮服务;中餐厅;中餐厅
神洲四海国际海鲜火锅(澳门中心商场店),116.41388,39.914848,餐饮服务;中餐厅;海鲜酒楼
萃华楼(北京市百货大楼店),116.41125,39.913484,餐饮服务;中餐厅;中餐厅
Haiku隐泉之语(王府中环店),116.41006,39.912698,餐饮服务;外国餐厅;日本料理
小大董(北京apm店),116.411816,39.915465,餐饮服务;中餐厅;北京菜
素虎(前门店),116.393174,39.899712,餐饮服务;中餐厅;中式素菜馆
宏状元(东配楼店),116.415999,39.910467,餐饮服务;中餐厅;中餐厅
门框胡同百年卤煮(王府井步行街店),116.410276,39.915385,餐饮服务;中餐厅;北京菜
海底捞火锅(王府井银泰in88店),116.411833,39.915574,餐饮服务;中餐厅;火锅店
火炉火(新世界百货崇文门店店),116.417081,39.897307,餐饮服务;外国餐厅;韩国料理
纽约客美式餐厅(国瑞购物中心店),116.420126,39.898614,餐饮服务;外国餐厅;美式风味
必胜客(前门餐厅),116.395225,39.899658,餐饮服务;快餐厅;必胜客
義聚成老北京炙子烤肉(前门总店),116.395223,39.89697,餐饮服务;中餐厅;中餐厅
河沿春饼Beijing Roll,116.408425,39.915412,餐饮服务;中餐厅;北京菜
月盛斋(前门店),116.397809,39.898296,餐饮服务;中餐厅;中餐厅
天福号(前门店),116.397844,39.897284,购物服务;专卖店;专营店
唐宫(好苑店),116.423415,39.908697,餐饮服务;中餐厅;广东菜(粤菜)
田老师红烧肉(东单店),116.417912,39.913993,餐饮服务;快餐厅;快餐厅
萃华楼小菜馆(新世界百货崇文门店店),116.417773,39.897687,餐饮服务;中餐厅;山东菜(鲁菜)
眉州东坡(北京王府井银泰in88),116.411847,39.915575,餐饮服务;中餐厅;四川菜(川菜)|餐饮服务;中餐厅;北京菜
束河人家(东单店),116.421293,39.909874,餐饮服务;中餐厅;火锅店
四季民福(王府井灯市口店),116.408703,39.918327,餐饮服务;中餐厅;北京菜
康师傅私房牛肉面(前门大街店),116.397529,39.896153,餐饮服务;中餐厅;中餐厅
德克士(前门店),116.3976,39.896148,餐饮服务;快餐厅;快餐厅
南京大牌档(王府井银泰in88店),116.412325,39.915561,餐饮服务;中餐厅;中餐厅
沃歌斯(国瑞购物中心店),116.418897,39.89845,餐饮服务;外国餐厅;西餐厅(综合风味)
川成元(国瑞店),116.419595,39.898628,餐饮服务;中餐厅;四川菜(川菜)
鹿港小镇(国瑞店),116.418911,39.898214,餐饮服务;中餐厅;台湾菜
京B·东篱精酿啤酒音乐串吧,116.394569,39.896243,餐饮服务;餐饮相关场所;餐饮相关
半天妖烤鱼(崇文门新世界店),116.418256,39.896476,餐饮服务;中餐厅;综合酒楼
正一味(新世界百货崇文门店店),116.418468,39.89708,餐饮服务;外国餐厅;韩国料理
1949-全鸭季(金宝街店),116.420688,39.914815,餐饮服务;中餐厅;广东菜(粤菜)
三吉桥居酒屋(兴隆国际大厦1号楼店),116.412543,39.896998,餐饮服务;外国餐厅;日本料理
肯德基(磁器口店),116.418473,39.893456,餐饮服务;快餐厅;肯德基
庆丰包子铺(前门西大街店),116.391955,39.899906,餐饮服务;中餐厅;中餐厅
恭敬李麻辣香锅(搜秀店),116.418975,39.896712,餐饮服务;中餐厅;中餐厅
韵味菁英小厨(五粮液大厦店),116.408084,39.892857,餐饮服务;中餐厅;中餐厅
米忍箸日式餐吧,116.394663,39.895778,餐饮服务;外国餐厅;日本料理
貳和にわ居酒屋(国瑞购物中心店),116.419654,39.897984,餐饮服务;外国餐厅;日本料理
肯德基(世都百货店),116.410575,39.918559,餐饮服务;快餐厅;肯德基
Cafe&Meal MUJI(北京坊西区店),116.395707,39.898667,餐饮服务;快餐厅;快餐厅
牛豚鸟九十九岛·长崎の鲜魚屋(王府井店),116.411208,39.915435,餐饮服务;外国餐厅;日本料理
德缘烤鸭店(大栅栏西街商业店),116.392395,39.894847,餐饮服务;中餐厅;特色/地方风味餐厅
松鹤楼(北京坊店),116.395539,39.897977,餐饮服务;中餐厅;江苏菜
北京东方君悦酒店·长安1号,116.414556,39.909608,餐饮服务;中餐厅;中餐厅
止观小馆,116.41518,39.915551,餐饮服务;中餐厅;东北菜
庆丰包子铺(王府井步行街店),116.413002,39.918814,餐饮服务;中餐厅;中餐厅
武圣羊汤(国瑞购物中心店),116.419391,39.897885,餐饮服务;中餐厅;中餐厅
全聚德烤鸭店(和平门店),116.385586,39.899529,餐饮服务;中餐厅;老字号|餐饮服务;中餐厅;北京菜
肯德基(北京站广场二店),116.426085,39.904153,餐饮服务;快餐厅;肯德基
牛吟寿喜烧(北京apm店),116.41124,39.913609,餐饮服务;外国餐厅;日本料理
晶湖湾(北花市店),116.427205,39.898615,餐饮服务;中餐厅;海鲜酒楼
十胜龙屋(和牛烧肉),116.420655,39.915685,餐饮服务;外国餐厅;日本料理
德克士(北京站三店),116.428534,39.904904,餐饮服务;快餐厅;快餐厅
